Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
CASTELL'ARQUATO;PIACENZA;CAPPELLA DI SAN GIUSEPPE NELLA COLLEGIATA;La quarta campata della Chiesa Collegiata dà accesso alla Cappella di San Giuseppe, patrono di Castell'Arquato. Recentemente restaurata, è composta di due vani quadrangolari, interamente coperti da stucchi che fanno da cornice a grandi e piccole...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6189&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CAPPELLA DI SAN GIUSEPPE NELLA COLLEGIATA;CAPPELLE, ORATORI, TABERNACOLI;Via del Capitolo, all'interno della Collegiata, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.850995;9.866952
CASTELL'ARQUATO;PIACENZA;CAPPELLA DI SANTA CATERINA NELLA COLLEGIATA;Entrando in chiesa, sul lato destro, si trova la Cappella di S.Caterina, risalente al 1455. E' costituita da due vani quadrati, separati da un arco ogivale traverso, coperti da volte a crociera costolonata con un bel peduccio a cono rovesciato. Una...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6188&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CAPPELLA DI SANTA CATERINA NELLA COLLEGIATA;CAPPELLE, ORATORI, TABERNACOLI;Via del Capitolo, all'interno della Collegiata, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.850995;9.866952
CASTELL'ARQUATO;PIACENZA;CAPPELLINA DI PANTEGANO;Sorge nei pressi della frazione di Pallastrelli, lungo la sponda destra dell'Arda, ed è forse una delle prime Cappelle costruite a Castell'Arquato. E' ritenuta contemporanea della primitiva Pieve di Castell'Arquato. La prova della sua antichità...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6201&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CAPPELLINA DI PANTEGANO;CAPPELLE, ORATORI, TABERNACOLI;Loc. Pantegano - Castell'Arquato (PC);;Piacenza;42184;44.834621;9.853512
CASTELL'ARQUATO;PIACENZA;CAPPELLINA DI SANTA FRANCA;La minuscola cappellina ha una sua particolare importanza storica, da ricercarsi nel fatto che qui esisteva in passato una sorgente perenne di buonissima acqua da bere. Il luogo costituiva un punto di sosta per il pellegrino. Una volta cessati i...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6200&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CAPPELLINA DI SANTA FRANCA;CAPPELLE, ORATORI, TABERNACOLI;Loc. San Lorenzo - Castell'Arquato (PC);;Piacenza;42184;44.864582;9.898492
CASTELL'ARQUATO;PIACENZA;CASA MEDIOEVALE;Al numero 3 di Vicolo San Pietro, si trova una casa medioevale, unica rimasta nel suo genere a Castell'Arquato, databile al tardo Quattrocento e riconoscibile per l'aggetto e per la struttura lignea esterna, tamponata da muri in mattoni, secondo un...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6179&category_id=231&Itemid=232&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CASA MEDIOEVALE;CASE COLONICHE, MULINI;Vicolo San Pietro, 3, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.85282;9.868765
CASTELL'ARQUATO;PIACENZA;CASA NATALE DI LUIGI ILLICA;Risalendo per via Sforza Caolzio, dopo il Museo Geologico si incontra la casa in cui nacque di Luigi Illica, il celebre librettista. Di questa costruzione sono interessanti le inferriate della porta e delle finestre, in stile liberty, con cornucopie...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6195&category_id=230&Itemid=233&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/casaillicacastarqua.jpg;CASA NATALE DI LUIGI ILLICA;VILLE , DIMORE, TEATRI STORICI;Via Sforza Caolzio, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851579;9.868276
CASTELL'ARQUATO;PIACENZA;CASTELL'ARQUATO;"Adagiato sulle colline plioceniche del Piacenziano, è un borgo medioevale ancora integro, entrato di recente a far parte del circuito ""Borghi più Belli d'Italia"". L'impianto urbanistico si articola nel borgo, con i quartieri di Borghetto e...";http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6382&category_id=232&Itemid=231&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/borgocastellarquato.jpg;CASTELL'ARQUATO;BORGHI;Castell'Arquato (PC);;Piacenza;42184;44.854895;9.870529
CASTELL'ARQUATO;PIACENZA;CHIESA DELLA SS. TRINITA';Di imponente mole, fu costruita nel 1770, oggi sconsacrata, restaurata e in attesa di riapertura come auditorium. Rialzata rispetto al livello della strada, ha la facciata divisa orizzontalmente in due parti. Quella inferiore è scandita da quattro...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6185&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CHIESA DELLA SS. TRINITA';CHIESE, PIEVI, BATTISTERI;Via Sforza Caolzio, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851579;9.868276
CASTELL'ARQUATO;PIACENZA;CHIESA DI SAN PIETRO;Fu costruita nel 1594, con il fronte realizzato in cotto e una facciata a capanna delimitata da due paraste.Una fascia di archetti in laterizio divide la facciata orizzontalmente: al di sopra si trova un rosone sormontato a sua volta da una piccola...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6178&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CHIESA DI SAN PIETRO;CHIESE, PIEVI, BATTISTERI;Via Sforza Caolzio - Castell'Arquato (PC);;Piacenza;42184;44.851579;9.868276
CASTELL'ARQUATO;PIACENZA;CHIESA DI SANTA CATERINA M.;;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6176&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CHIESA DI SANTA CATERINA M.;CHIESE, PIEVI, BATTISTERI;Loc. Bacedasco Alto, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.843478;9.905369
CASTELL'ARQUATO;PIACENZA;CHIESA DI SANTO STEFANO;La piccola Chiesa risale all'XI secolo, ricostruito nel Settecento. La stretta facciata settecentesca è racchiusa da due alte paraste e presenta sul muro, intonacato e restauraro di recente, le linee curve ed i decori tipici dell'epoca. Il tetto è...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6184&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;CHIESA DI SANTO STEFANO;CHIESE, PIEVI, BATTISTERI;Via Sforza Caolzio, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851579;9.868276
CASTELL'ARQUATO;PIACENZA;CHIESA E BATTISTERO DI SAN GIOVANNI;La Basilica romanica e il Battistero, furono fatti costruire nel 1008 dal Marchese toscano Uberto d'Orta. La Basilica appare più recente del Battistero, probabilmente perchè ricostruita dopo il terremoto del 1117.La Chiesa è costruita in pietra e...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6199&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/chiesaebattisterovigolo.jpg;CHIESA E BATTISTERO DI SAN GIOVANNI;CHIESE, PIEVI, BATTISTERI;Castell'Arquato (PC);;Piacenza;42184;44.879706;9.844366
CASTELL'ARQUATO;PIACENZA;COLLEGIATA DI SANTA MARIA ASSUNTA;L'antica Pieve, risalente al 758, fu distrutta da un terremoto. Nel 1117 venne ricostruita e consacrata nel 1122. La facciata rivolta a sud-ovest, a salienti interrotti, è scandita in tre parti da robusti contrafforti gradinati. Le tre absidi,...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6187&category_id=237&Itemid=226&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/collegiatas.mariaassuntacastarq.jpg;COLLEGIATA DI SANTA MARIA ASSUNTA;CHIESE, PIEVI, BATTISTERI;Piazza del Municipio (entrata in via del Capitolo), 29014 - Castell'Arquato (PC);;Piacenza;42184;44.850995;9.866952
CASTELL'ARQUATO;PIACENZA;COMPLESSO ARCHITETTONICO SFORZESCO;Complesso architettonico che si trova nei dintorni di Castell'Arquato, a qualche km dall'abitato. La storia di questi edifici, oggi di proprietà privata, si intreccia con quella del borgo. Il territorio della Sforzesca, era uno dei beni di...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6198&category_id=231&Itemid=232&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;COMPLESSO ARCHITETTONICO SFORZESCO;CASE COLONICHE, MULINI;Strada per San Protaso - Doppi - Castell'Arquato (PC);;Piacenza;42184;44.902411;9.866733
CASTELL'ARQUATO;PIACENZA;CONSERVATORIO VILLAGGI;MOMENTANEAMENTE CHIUSO Il Conservatorio è un edificio di interesse storico, eretto a cominciare dal 1663 e terminato nel 1700, dal capitano Francesco Guarnieri, in rispetto alla volontà dello zio defunto don Francesco Villaggi, che gli lasciava...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6196&category_id=238&Itemid=225&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/albergo_conservatorio_villaggi_stanza.jpg;CONSERVATORIO VILLAGGI;ABBAZIE, MONASTERI, SANTUARI;Via Villaggi, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.850438;9.864585
CASTELL'ARQUATO;PIACENZA;FONTANA DEI GIARDINI DELLA ROCCA;Sita nei giardini della rocca, è rotonda, inaugurata nel 1911 e progettata dall'architetto Manfredo Manfredi (suo è l'attuale Palazzo della Provincia di Piacenza in via Garibaldi, a Piacenza). Sul basamento della fontana è scolpito lo stemma...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6377&category_id=227&Itemid=236&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;FONTANA DEI GIARDINI DELLA ROCCA;FONTANE, PONTI, CANALI;Giardini della rocca, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851062;9.867654
CASTELL'ARQUATO;PIACENZA;FONTANE DEL DUCA;Fu costruita nel 1292, si trova al di sotto del Palazzo del Duca. Per accedervi è necessario scendere una rampa di scale. Davanti ad uno spiazzo, su un muro in pietra, sotto un arco a tutto sesto ribassato, otto bocche in bronzo a forma di teste di...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6374&category_id=227&Itemid=236&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;FONTANE DEL DUCA;FONTANE, PONTI, CANALI;Via Fontane del Duca, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.852446;9.869006
CASTELL'ARQUATO;PIACENZA;GIARDINI DELLA ROCCA;"A fianco della chiesa, verso la rocca, si apre uno spiazzo trattato a giardino pubblico; da qui c'è una splendida vista verso la vallata sottostante e gli Appennini e verso la rocca stessa, che ci offre il lato più pittoresco.";http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6192&category_id=224&Itemid=239&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;GIARDINI DELLA ROCCA;GIARDINI, PARCHI STORICI;Piazza Municipio - Castell'Arquato (PC);;Piacenza;42184;44.934426;9.674356
CASTELL'ARQUATO;PIACENZA;IL CHIOSTRINO;"Era l'abitazione dei Canonici del Capitolo; si trova a fianco della Collegiata, ed è protetto da un muro in mattoni costruito nel 1914 e diviso in quattro campate da paraste, con una fascia marcapiano a mensoline in cotto. Il Chiostrino risale al...";http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6190&category_id=230&Itemid=233&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;IL CHIOSTRINO;VILLE , DIMORE, TEATRI STORICI;Via del Capitolo, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.85072;9.866711
CASTELL'ARQUATO;PIACENZA;LOGGETTA DEI NOTARI;Si trova verso il lato corto del Palazzo del Podestà, ed è rialzata rispetto al livello della piazza. E' composta da quattro archi a sesto acuto, corrispondenti a due campate coperte da volte a crociera sostenute da pilastri quadrangolari. E'...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6378&category_id=226&Itemid=237&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;LOGGETTA DEI NOTARI;PIAZZE, LOGGE, VIE STORICHE;Piazza del Municipio, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851062;9.867654
CASTELL'ARQUATO;PIACENZA;LOGGIATO SANTO SPIRITO;Viene aggiunto all'inizio del XVI secolo. Si compone di un portico inferiore di tre arcate in cotto e di un loggiato di sottili colonne in pietra che sostengono un architrave in legno. La parte superiore della loggia forma il terrazzo dell'ospedale...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6379&category_id=226&Itemid=237&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;LOGGIATO SANTO SPIRITO;PIAZZE, LOGGE, VIE STORICHE;Via della Riva, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.852614;9.867954
CASTELL'ARQUATO;PIACENZA;MUSEO DELLA COLLEGIATA;Il piccolo museo è allestito all'interno del chostrino, ed è ricco di testimonianze storiche e dartistiche di notevole interesse. Le opere d'arte presentate derivano per lo più dalla Collegiata, dai restauri ivi operati nei primi decenni del XX...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6191&category_id=239&Itemid=224&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/museocollegiatacastarq.jpg;MUSEO DELLA COLLEGIATA;MUSEI, GALLERIE;via del Capitolo, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.850819;9.866903
CASTELL'ARQUATO;PIACENZA;"MUSEO GEOLOGICO ""GIUSEPPE CORTESI""";Ha sede nell'Ospedale Santo Spirito. Lo scopo del museo è quello di mostrare in modo organico e didattico le collezioni di reperti paleontologici restituiti dai sedimenti marini che affiorano in queste zone. L'attività del museo è rivolta...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6237&category_id=239&Itemid=224&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/museogeogcastarq.jpg;"MUSEO GEOLOGICO ""GIUSEPPE CORTESI""";MUSEI, GALLERIE;Via Sforza Caolzio presso l'Ospedale Santo Spirito, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.851655;9.868298
CASTELL'ARQUATO;PIACENZA;MUSEO LUIGI ILLICA;"Il museo è stato inaugurato nel Luglio del 1998 e dedicato al poeta, giornalista e drammaturgo Luigi Illica, arquatese del '900. Si ricordano tra i suoi libretti d'opera più famosi: la ""Tosca"", ""Madame Butterfly"" e molte altre. Il museo si...";http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6223&category_id=239&Itemid=224&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;MUSEO LUIGI ILLICA;MUSEI, GALLERIE;Via Sforza Caolzio - Castell'Arquato (PC);;Piacenza;42184;44.785551;9.72157
CASTELL'ARQUATO;PIACENZA;ORATORIO DI SAN GIACOMO;L'Oratorio risale al XIII secolo, voluto dal Vescovo di Ventimiglia Jacopo da Castell'Arquato, il quale fece testamento a favore del borgo che gli aveva dato i natali, disponendo che con i suoi averi venisse edificata una cappella e predisposto un...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6180&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;ORATORIO DI SAN GIACOMO;CAPPELLE, ORATORI, TABERNACOLI;Via Fontane del Duca, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.852688;9.869059
CASTELL'ARQUATO;PIACENZA;ORATORIO DI SAN NICOLO';Sorge a fianco del Conservatorio Villaggi. Risale alla fine del XIII secolo ed è oggi inglobato nel Conservatorio. Il piccolo edificio, attualmente in parte restaurato, ha una facciata intonacata, con un cornicione sagomato, così come le chiese...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6197&category_id=236&Itemid=227&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;ORATORIO DI SAN NICOLO';CAPPELLE, ORATORI, TABERNACOLI;Via Villaggi - Castell'Arquato (PC);;Piacenza;42184;44.849948;9.865183
CASTELL'ARQUATO;PIACENZA;OSPEDALE SANTO SPIRITO;Edificio cinquecentesco, incluso nel primitivo nucleo dell'abitato. E' importante non solo sotto il profilo architettonico, ma anche urbanistico, perchè ci tramanda l'unico esempio di portici connessi alla via rimasto in Castell'Arquato. Nel 1272...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6194&category_id=230&Itemid=233&lang=it;http://turismo.provincia.piacenza.it/images/stories/scopri-territorio/arte-cultura/ospedales.spiritocastarq.jpg;OSPEDALE SANTO SPIRITO;VILLE , DIMORE, TEATRI STORICI;Via Sforza Caolzio - Castell'Arquato (PC);;Piacenza;42184;44.851579;9.868276
CASTELL'ARQUATO;PIACENZA;PALAZZO DEL DUCA;Il Palazzo deve la sua denominazione al fatto che fu residenza, nella prima metà del Seicento, di Alessandro Sforza duca di Segni, poi del figlio naturale del cardinale Francesco Sforza duca di Fiano e infine del duca Ludovico di Onano. Il nucleo...;http://turismo.provincia.piacenza.it/index.php?option=com_zoo&task=item&item_id=6182&category_id=230&Itemid=233&lang=it;http://turismo.provincia.piacenza.it/media/zoo/applications/business/templates/default/assets/images/no_img.png;PALAZZO DEL DUCA;VILLE , DIMORE, TEATRI STORICI;Via Fontane del Duca, 29014 - Castell'Arquato (PC);;Piacenza;42184;44.852507;9.869006
